,baseMean,log2FoldChange,inferential_status
CDKN1A,2146.2691790279305,-1.820467885755243,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GOLGA8A,268.1179597937573,-1.9639999781170576,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NKX3-1,28.11048586661206,-3.404243845092832,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TP53I3,197.8133363644741,1.452227861215432,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CHRM3-AS2,29.49372202826124,-4.126213628777259,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
COL18A1,2065.9899216872304,1.7994130854679014,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HELB,87.33725196992256,-2.2745898776238422,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FGF14-AS2,17.966336544705108,-3.3208276339013683,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ANXA3,64.26066544078955,-3.769937755243296,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
KLF4,2867.8664780558975,-1.8350532336879046,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TPPP3,252.42709311605026,4.910244122870844,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CLSPN,50.146913876016086,3.5471929501300665,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EPHX1,569.0248795613267,-1.674362195078776,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPL30,18355.87274161604,-1.0631610774895406,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC25A21-AS1,27.731003881900715,-3.821803093407006,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TUBA1A,2230.8362684399654,1.0078960118446287,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RYBP,551.838670446073,-1.3013019776962798,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MYCN,72.07510445273765,2.5899031069636567,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TPT1,37384.55642634214,-1.0442322904495058,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RAI14,1003.3853609763225,1.268232338163665,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GFOD1,563.92689163108,-1.3206383961213213,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RHOU,401.2657337776103,-1.674238448967661,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPS27A,19947.108685485455,-1.0434090289023064,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPS15,14066.04218707044,-0.9308509275613513,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SMIM10,185.13903036579228,-1.5194956761376328,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ASPA,10.002367351748234,-4.838988809472719,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RBMS3,418.97536977036,-1.0498476146799656,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TUBB2A,347.0868745207008,1.6416584061169694,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
B3GNT5,252.79291238228194,-1.8135605749502668,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
C2CD4A,82.08301368009016,-6.297312293054205,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NT5DC2,97.39966783308442,1.9165431051224773,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TTYH3,248.030183579115,1.6149093799148242,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ENAH,687.1431355686703,-1.260205034134366,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LMNA,6792.662041279998,1.3643969512234482,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CDC42EP3,911.1181513923074,-1.523081251725131,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MMP13,172.14339357440653,7.6344399597689305,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
BEND7,201.21804252402694,-1.1958216845777023,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MALL,1170.3821246582088,1.4182854326453136,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SPON1,49.636486912484536,3.915913955492038,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SYNE1,802.1135874572277,-1.041954515687056,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SPEF2,23.833564999735025,-3.0908638023643227,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TACC1,2221.695229423032,-0.9151911324875303,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
COL5A3,51.85025410050171,3.6816414098806467,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ANGPTL2,386.69531766530565,1.8305560138683652,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
OSBPL3,146.9514581788169,1.9032100174554365,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
UNC5B,121.0478695890976,1.9662095393074772,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LHFPL6,568.3399694666863,-0.9450709934517718,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EHBP1,223.95769218576388,-1.104446612008127,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CALU,1045.1999132449914,1.1492440853240706,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
KANK1,211.73457575368886,-1.608169371776968,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPL35A,13396.889309715854,-1.0525045514615907,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CDC25B,230.01009084120344,1.4279261305152813,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GADD45G,625.1970197660481,-1.9998488504443623,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CPED1,70.17570186891444,-2.993730281660445,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
C8orf88,25.434177996955757,-4.220919016180108,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CD79A,29.409584902841114,-4.085690175889505,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
BDKRB2,247.9425252203377,1.8865365580488205,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LMCD1,1281.4586985438805,-0.967881490458171,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
WFS1,274.5881391916156,-1.8251646372558616,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TPST1,127.41701977493494,-1.4852676251293713,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
AEBP1,290.6593664160527,1.9031607377073803,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PKIA,60.80466364785941,2.204322540725432,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
P4HB,1127.6269649550077,1.0276565172960646,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SCN4A,57.400794970062506,-2.7229110045313383,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CCND2,300.174413026502,1.6929632278158577,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NDRG2,165.03412693993042,-1.7466846575093393,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SH3BP5,1693.698073086674,-1.127968791787715,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EEF1G,35.854515508494266,-3.0619769151208827,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MGP,4507.109836817281,2.0174663954895933,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LEPR,362.8260008938978,-1.5055122902250153,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LY6K,37.89948229823852,-2.974477449029532,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPL14,7401.554429089561,-0.8760841711478727,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPL13,32012.140811427784,-0.9503566375680851,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LRRK2,17.895258675362975,-4.038481116624001,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FOXP2,12.321582890681961,-5.9402838651594,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GABARAPL1,531.3491494604771,-1.5774149545238405,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RASA4,134.5387005402617,-1.4964276157241672,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TIMP3,3031.592057567127,-1.5153848566649826,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
THBD,2236.800574300573,-1.2263164067304633,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPL32,22080.52678575854,-0.9985099981179014,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPS15A,15397.098504082101,-1.035756094526342,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TUBA1C,502.64489627726016,1.2357609417113347,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SH3TC2,28.658996843661857,3.2331353226158055,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FAM241A,1066.7289447145365,-1.4099976527650702,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SPATA6,121.37927809178434,-1.2704378939373164,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FRMD3,74.269360414129,-1.9241632723136541,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPL10,31424.925933908296,-0.9593059471403151,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
C3orf14,113.37210676419112,1.5900661254520363,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EIF1B,863.4529827382904,-0.8552955024632891,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DAAM1,627.819632600523,1.6573637936302337,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPS14,20894.684316507268,-0.9347034063176369,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
COL1A2,1622.043757786707,4.577418279225532,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CNFN,31.74495711643446,-2.9919216525415666,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
BTNL9,860.4911623064972,-4.063951731890548,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EIF4EBP1,273.1729432728797,1.2966616294093303,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPL19,17302.042671213985,-0.9136610001963122,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC35E2B,157.72523401027624,1.3154740818823827,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ASPN,84.1950231832851,7.088974227851522,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GIMAP1,1179.361308259453,-0.9196141626352577,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
POLH,85.81750497104177,1.855964547513794,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SEMA3F,406.72701158802914,1.3088218914507774,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPP14,53.36213789713013,-1.7852043929216075,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ADAMTS9-AS2,73.78262681589078,-1.7513399845691193,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NBPF1,178.47142373817582,1.7270188818231607,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
JUND,9695.143915443536,-1.8560020005569309,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TFPI2,212.19794236676202,-4.380897057473366,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EPS8L1,62.19547594229242,2.398947961873907,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GOLGA8B,77.31524670757605,-2.646129286111219,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DGKA,144.17508270923645,1.3544618114004694,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TIAM1,64.2853056477483,-2.1704004171456774,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PTPRF,45.54912053676162,-2.8343866790212897,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ADAMTS2,38.20535234097105,3.9013221066481494,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPS16,10699.574934375123,-0.8729397901843774,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HOXB4,258.6814337931959,-1.3035595367167414,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PDZRN3,17.556287247966498,-3.6480530825141284,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SSBP2,109.95220582993237,-2.008433781998749,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SDE2,325.50822808866087,-1.3307518784378287,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HLA-F,842.8033700976604,-0.8595008219483041,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HEBP1,584.8987939923537,-1.1440415460736768,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPL6,10910.800330049777,-0.9848944049962066,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SFXN3,246.14751211715196,1.4200144259329919,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
