probe_id,raw_gene_symbol,parsed_gene_symbol,mapping_status,n_probes_for_gene
11744943_a_at,RHBDL1,RHBDL1,single_symbol,1
11744944_x_at,FAM153A /// FAM153B /// FAM153C /// LOC100507387 /// LOC105377751,FAM153A,multi_symbol_first_valid_used,5
11744945_a_at,NLGN4Y,NLGN4Y,single_symbol,4
11744946_x_at,AIDA,AIDA,single_symbol,6
11744947_a_at,ZDHHC5,ZDHHC5,single_symbol,2
11744948_x_at,SEMA3F,SEMA3F,single_symbol,3
11744949_a_at,NELFE,NELFE,single_symbol,2
11744950_s_at,FAM71D /// SF3B4,FAM71D,multi_symbol_first_valid_used,4
11744951_a_at,SLC22A2,SLC22A2,single_symbol,5
11744952_at,LOC79160,LOC79160,single_symbol,1
11744953_a_at,ANXA1,ANXA1,single_symbol,5
11744954_x_at,ANXA1,ANXA1,single_symbol,5
11744955_a_at,ANXA1,ANXA1,single_symbol,5
11744956_a_at,PBRM1,PBRM1,single_symbol,4
11744957_a_at,CPSF6,CPSF6,single_symbol,5
11744958_x_at,CPSF6,CPSF6,single_symbol,5
11744959_x_at,SCAF8,SCAF8,single_symbol,5
11744960_a_at,ZNF311,ZNF311,single_symbol,1
11744961_a_at,IQCE,IQCE,single_symbol,4
11744962_a_at,ART5,ART5,single_symbol,2
11744963_a_at,SUFU,SUFU,single_symbol,6
11744964_a_at,MIR17HG /// MIR18A /// MIR19A /// MIR19B1 /// MIR20A /// MIR92A1,MIR17HG,multi_symbol_first_valid_used,3
11744965_x_at,TMCC2,TMCC2,single_symbol,6
11744966_a_at,INSL3,INSL3,single_symbol,1
11744967_x_at,HSD11B1L,HSD11B1L,single_symbol,2
11744968_a_at,SEZ6,SEZ6,single_symbol,2
11744969_a_at,PAPLN,PAPLN,single_symbol,4
11744970_a_at,CD1A,CD1A,single_symbol,1
11744971_at,PSORS1C3,PSORS1C3,single_symbol,1
11744972_a_at,MYO15A,MYO15A,single_symbol,4
11744973_a_at,SLC30A5,SLC30A5,single_symbol,6
11744974_a_at,LCN15,LCN15,single_symbol,1
11744975_a_at,DOC2A,DOC2A,single_symbol,5
11744976_x_at,DOC2A,DOC2A,single_symbol,5
11744977_at,MGC45922,MGC45922,single_symbol,1
11744978_a_at,ORC4,ORC4,single_symbol,3
11744979_a_at,RNF123,RNF123,single_symbol,2
11744980_a_at,TMEM185A,TMEM185A,single_symbol,3
11744981_a_at,ZNF541,ZNF541,single_symbol,1
11744982_a_at,FCRLB,FCRLB,single_symbol,2
11744983_a_at,NRG2,NRG2,single_symbol,3
11744984_a_at,LENEP,LENEP,single_symbol,2
11744985_a_at,FNDC3A,FNDC3A,single_symbol,5
11744986_a_at,SAMD4A,SAMD4A,single_symbol,5
11744987_x_at,WBSCR22,WBSCR22,single_symbol,5
11744988_a_at,HECTD4,HECTD4,single_symbol,2
11744989_x_at,ARMC10,ARMC10,single_symbol,5
11744990_a_at,TOR3A,TOR3A,single_symbol,2
11744991_a_at,ACACB,ACACB,single_symbol,3
11744992_a_at,ZNF189,ZNF189,single_symbol,3
11744993_s_at,SIRT7,SIRT7,single_symbol,2
11744994_a_at,CHPF2,CHPF2,single_symbol,2
11744995_s_at,PANK1,PANK1,single_symbol,1
11744996_a_at,PDE1C,PDE1C,single_symbol,2
11744997_a_at,MPZL1,MPZL1,single_symbol,6
11744998_a_at,MPZL1,MPZL1,single_symbol,6
11744999_a_at,TXNRD2,TXNRD2,single_symbol,5
11745000_x_at,TXNRD2,TXNRD2,single_symbol,5
11745001_a_at,AASDH,AASDH,single_symbol,3
11745002_a_at,FEZF1,FEZF1,single_symbol,1
11745003_a_at,POLR2K,POLR2K,single_symbol,2
11745004_x_at,HOPX,HOPX,single_symbol,3
11745005_x_at,POLD4,POLD4,single_symbol,3
11745006_a_at,SDC2,SDC2,single_symbol,6
11745007_s_at,SDC2,SDC2,single_symbol,6
11745008_a_at,KATNB1,KATNB1,single_symbol,2
11745009_a_at,LZTS2,LZTS2,single_symbol,3
11745010_a_at,DCBLD2,DCBLD2,single_symbol,4
11745011_x_at,PKMYT1,PKMYT1,single_symbol,6
11745012_a_at,KDM5D,KDM5D,single_symbol,5
11745013_a_at,MORN1,MORN1,single_symbol,3
11745014_at,WT1 /// WT1-AS,WT1,multi_symbol_first_valid_used,3
11745015_a_at,SP100,SP100,single_symbol,9
11745016_a_at,C1orf43,C1orf43,single_symbol,4
11745017_x_at,C1orf43,C1orf43,single_symbol,4
11745018_a_at,WLS,WLS,single_symbol,4
11745019_a_at,CBS /// CBSL,CBS,multi_symbol_first_valid_used,6
11745020_a_at,TNFRSF12A,TNFRSF12A,single_symbol,1
11745021_a_at,MYC,MYC,single_symbol,1
11745022_a_at,TRMT2B,TRMT2B,single_symbol,2
11745023_x_at,SLC25A27,SLC25A27,single_symbol,6
11745024_a_at,A4GALT,A4GALT,single_symbol,3
11745025_a_at,ERLIN2,ERLIN2,single_symbol,10
11745026_a_at,ERLIN2,ERLIN2,single_symbol,10
11745027_a_at,C11orf80,C11orf80,single_symbol,1
11745028_a_at,NKRF,NKRF,single_symbol,3
11745029_a_at,NKRF,NKRF,single_symbol,3
11745030_at,LINC00597,LINC00597,single_symbol,1
11745031_at,PPP1R2P9,PPP1R2P9,single_symbol,1
11745032_a_at,ARSJ,ARSJ,single_symbol,4
11745033_a_at,LINC00313 /// LOC102724385,LINC00313,multi_symbol_first_valid_used,2
11745034_at,LINC00313,LINC00313,single_symbol,2
11745035_x_at,LINC01296 /// LOC101929839,LINC01296,multi_symbol_first_valid_used,1
11745036_at,NRG1,NRG1,single_symbol,8
11745037_s_at,FRAT1,FRAT1,single_symbol,3
11745038_s_at,FRAT1,FRAT1,single_symbol,3
11745039_a_at,ADCK2,ADCK2,single_symbol,3
11745040_a_at,SUSD1,SUSD1,single_symbol,2
11745041_x_at,CIDEC,CIDEC,single_symbol,4
11745042_s_at,JRK,JRK,single_symbol,4
11745043_a_at,PCYT1B,PCYT1B,single_symbol,4
11745044_x_at,PCYT1B,PCYT1B,single_symbol,4
11745045_at,PERM1,PERM1,single_symbol,1
11745046_a_at,TMEM52B,TMEM52B,single_symbol,2
11745047_a_at,SLC27A4,SLC27A4,single_symbol,1
11745048_a_at,ACSBG1,ACSBG1,single_symbol,2
11745049_a_at,CDC45,CDC45,single_symbol,3
11745050_a_at,ALCAM,ALCAM,single_symbol,8
11745051_a_at,GRIA3,GRIA3,single_symbol,4
11745052_a_at,TMEM132B,TMEM132B,single_symbol,3
11745053_a_at,C14orf105,C14orf105,single_symbol,3
11745054_a_at,MRPL43,MRPL43,single_symbol,6
11745055_x_at,MRPL43,MRPL43,single_symbol,6
11745056_x_at,CACTIN,CACTIN,single_symbol,6
11745057_a_at,KLF12,KLF12,single_symbol,6
11745058_a_at,CDYL,CDYL,single_symbol,3
11745059_a_at,RIN1,RIN1,single_symbol,7
11745060_x_at,RIN1,RIN1,single_symbol,7
11745061_a_at,ARHGAP20,ARHGAP20,single_symbol,2
11745062_a_at,IRGQ,IRGQ,single_symbol,5
11745063_x_at,LRRC8B,LRRC8B,single_symbol,3
11745064_a_at,GNPTAB,GNPTAB,single_symbol,4
11745065_x_at,RNF126,RNF126,single_symbol,1
11745066_a_at,MYT1L,MYT1L,single_symbol,3
11745067_a_at,ODF2,ODF2,single_symbol,4
11745068_a_at,ZNF833P,ZNF833P,single_symbol,2
11745069_a_at,TRAPPC13,TRAPPC13,single_symbol,3
11745070_x_at,LOC440040,LOC440040,single_symbol,2
11745071_a_at,TCEAL4,TCEAL4,single_symbol,1
11745072_a_at,CCDC149,CCDC149,single_symbol,2
11745073_a_at,TRMT44,TRMT44,single_symbol,2
11745074_a_at,GSTA4,GSTA4,single_symbol,4
11745075_x_at,GSTA4,GSTA4,single_symbol,4
11745076_a_at,CRNKL1,CRNKL1,single_symbol,5
11745077_a_at,CRNKL1,CRNKL1,single_symbol,5
11745078_x_at,SYCP1,SYCP1,single_symbol,4
11745079_a_at,TNKS,TNKS,single_symbol,4
11745080_s_at,RASGEF1B,RASGEF1B,single_symbol,5
11745081_a_at,CLEC4M,CLEC4M,single_symbol,10
11745082_x_at,CLEC4M,CLEC4M,single_symbol,10
11745083_a_at,MANEA,MANEA,single_symbol,4
11745084_a_at,FAM168B,FAM168B,single_symbol,5
11745085_a_at,SALL1,SALL1,single_symbol,3
11745086_a_at,TP53AIP1,TP53AIP1,single_symbol,3
11745087_a_at,ABCC13,ABCC13,single_symbol,4
11745088_x_at,RPH3AL,RPH3AL,single_symbol,4
11745089_a_at,NR2C2,NR2C2,single_symbol,2
11745090_a_at,PLXDC2,PLXDC2,single_symbol,1
11745091_s_at,ZNF672,ZNF672,single_symbol,3
11745092_a_at,MYO16,MYO16,single_symbol,2
11745093_x_at,LMOD2,LMOD2,single_symbol,4
11745094_a_at,EPN3,EPN3,single_symbol,7
11745095_x_at,EPN3,EPN3,single_symbol,7
11745096_a_at,FAM135B,FAM135B,single_symbol,4
11745097_s_at,FAM135B,FAM135B,single_symbol,4
11745098_a_at,SLC44A5,SLC44A5,single_symbol,6
11745099_x_at,DHX38,DHX38,single_symbol,4
11745100_a_at,CDH19,CDH19,single_symbol,4
11745101_at,---,,missing_symbol,0
11745102_a_at,NOX4,NOX4,single_symbol,8
11745103_x_at,NOX4,NOX4,single_symbol,8
11745104_a_at,PJA1,PJA1,single_symbol,4
11745105_a_at,MEI1,MEI1,single_symbol,12
11745106_x_at,MEIS3,MEIS3,single_symbol,3
11745107_a_at,STAP1,STAP1,single_symbol,2
11745108_a_at,MYT1,MYT1,single_symbol,2
11745109_a_at,TMTC1,TMTC1,single_symbol,3
11745110_s_at,GLYCTK,GLYCTK,single_symbol,8
11745111_a_at,DLGAP1,DLGAP1,single_symbol,7
11745112_a_at,C8orf31,C8orf31,single_symbol,2
11745113_a_at,FBXO18,FBXO18,single_symbol,2
11745114_a_at,ADGRE2,ADGRE2,single_symbol,7
11745115_a_at,SLC1A2,SLC1A2,single_symbol,4
11745116_a_at,NAPA,NAPA,single_symbol,4
11745117_x_at,NAPA,NAPA,single_symbol,4
11745118_a_at,SLC45A2,SLC45A2,single_symbol,3
11745119_a_at,DST,DST,single_symbol,8
11745120_a_at,MYO5C,MYO5C,single_symbol,7
11745121_a_at,PPP1R12B,PPP1R12B,single_symbol,6
11745122_a_at,FNIP1,FNIP1,single_symbol,4
11745123_a_at,TMEM198B,TMEM198B,single_symbol,1
11745124_a_at,BDH1,BDH1,single_symbol,2
11745125_a_at,TUBGCP2,TUBGCP2,single_symbol,5
11745126_a_at,FAM120C,FAM120C,single_symbol,3
11745127_x_at,TNNT1,TNNT1,single_symbol,5
11745128_a_at,CDH5,CDH5,single_symbol,2
11745129_x_at,NOCT,NOCT,single_symbol,2
11745130_x_at,HMGB3,HMGB3,single_symbol,2
11745131_a_at,ZNF763,ZNF763,single_symbol,3
11745132_at,LGALS8-AS1,LGALS8-AS1,single_symbol,1
11745133_a_at,FYCO1,FYCO1,single_symbol,3
11745134_a_at,CCNY,CCNY,single_symbol,7
11745135_a_at,TMEM239,TMEM239,single_symbol,1
11745136_a_at,AAK1,AAK1,single_symbol,6
11745137_a_at,ZNF331,ZNF331,single_symbol,4
11745138_s_at,FAM223A /// FAM223B,FAM223A,multi_symbol_first_valid_used,1
11745139_a_at,NOL6,NOL6,single_symbol,7
11745140_x_at,NOL6,NOL6,single_symbol,7
11745141_a_at,PADI2,PADI2,single_symbol,4
11745142_a_at,CEP89,CEP89,single_symbol,2
11745143_a_at,SYNE2,SYNE2,single_symbol,5
11745144_a_at,CLEC4E,CLEC4E,single_symbol,2
11745145_x_at,METTL16,METTL16,single_symbol,5
11745146_a_at,ZNF624,ZNF624,single_symbol,2
11745147_a_at,ADCYAP1R1,ADCYAP1R1,single_symbol,3
11745148_a_at,MID1,MID1,single_symbol,5
11745149_a_at,C2CD5,C2CD5,single_symbol,3
11745150_x_at,LOC100506403 /// RUNX1,LOC100506403,multi_symbol_first_valid_used,8
11745151_a_at,ARFGAP1,ARFGAP1,single_symbol,5
11745152_x_at,ARFGAP1,ARFGAP1,single_symbol,5
11745153_a_at,GABRB2,GABRB2,single_symbol,5
11745154_a_at,NCL,NCL,single_symbol,3
11745155_s_at,NCL,NCL,single_symbol,3
11745156_a_at,OR13A1,OR13A1,single_symbol,2
11745157_a_at,HELT,HELT,single_symbol,1
11745158_x_at,MUC1,MUC1,single_symbol,13
11745159_a_at,TGFA,TGFA,single_symbol,4
11745160_s_at,TGFA,TGFA,single_symbol,4
11745161_x_at,MED25,MED25,single_symbol,12
11745162_s_at,BCL2L11,BCL2L11,single_symbol,14
11745163_s_at,HADHB,HADHB,single_symbol,5
11745164_x_at,HADHB,HADHB,single_symbol,5
11745165_a_at,TRAF3IP3,TRAF3IP3,single_symbol,4
11745166_x_at,SFTPA1 /// SFTPA2,SFTPA1,multi_symbol_first_valid_used,4
11745167_a_at,DIAPH1,DIAPH1,single_symbol,8
11745168_s_at,DIAPH1,DIAPH1,single_symbol,8
11745169_a_at,DIAPH1,DIAPH1,single_symbol,8
11745170_a_at,DIAPH1,DIAPH1,single_symbol,8
11745171_x_at,DIAPH1,DIAPH1,single_symbol,8
11745172_a_at,SYNPR,SYNPR,single_symbol,4
11745173_a_at,ATF6,ATF6,single_symbol,3
11745174_a_at,ATF6,ATF6,single_symbol,3
11745175_a_at,MKRN1,MKRN1,single_symbol,7
11745176_a_at,TPD52L2,TPD52L2,single_symbol,4
11745177_x_at,TPD52L2,TPD52L2,single_symbol,4
11745178_a_at,MCFD2,MCFD2,single_symbol,4
11745179_x_at,DCAF11,DCAF11,single_symbol,6
11745180_a_at,ZNF24,ZNF24,single_symbol,5
11745181_a_at,NAA15,NAA15,single_symbol,5
11745182_a_at,NAA15,NAA15,single_symbol,5
11745183_a_at,NAA15,NAA15,single_symbol,5
11745184_a_at,MFF,MFF,single_symbol,5
11745185_s_at,LOC644762 /// MFF,LOC644762,multi_symbol_first_valid_used,1
11745186_a_at,BET1L,BET1L,single_symbol,3
11745187_a_at,BET1L,BET1L,single_symbol,3
11745188_a_at,BET1L,BET1L,single_symbol,3
11745189_a_at,APOL1,APOL1,single_symbol,10
11745190_a_at,FUS,FUS,single_symbol,1
11745191_a_at,TRIP6,TRIP6,single_symbol,1
11745192_a_at,EPB41L3,EPB41L3,single_symbol,5
11745193_a_at,SERPINA12,SERPINA12,single_symbol,1
11745194_a_at,OXCT1,OXCT1,single_symbol,3
11745195_a_at,UNC45A,UNC45A,single_symbol,2
11745196_a_at,ADI1,ADI1,single_symbol,3
11745197_s_at,BOLA2 /// SMG1P2 /// SMG1P5,BOLA2,multi_symbol_first_valid_used,3
11745198_s_at,CDCA4,CDCA4,single_symbol,3
11745199_x_at,ANKRD9,ANKRD9,single_symbol,2
11745200_a_at,ATP1A3,ATP1A3,single_symbol,3
11745201_a_at,SETD3,SETD3,single_symbol,6
11745202_a_at,RMI1,RMI1,single_symbol,4
11745203_a_at,RMI1,RMI1,single_symbol,4
11745204_a_at,TPD52,TPD52,single_symbol,8
11745205_s_at,TPD52,TPD52,single_symbol,8
11745206_x_at,RAD23B,RAD23B,single_symbol,5
11745207_a_at,CDK5RAP1,CDK5RAP1,single_symbol,2
11745208_a_at,SAMD4A,SAMD4A,single_symbol,5
11745209_a_at,SAMD4A,SAMD4A,single_symbol,5
11745210_s_at,PCDH9,PCDH9,single_symbol,3
11745211_a_at,ZNF33B,ZNF33B,single_symbol,3
11745212_s_at,ZNF33A /// ZNF33B,ZNF33A,multi_symbol_first_valid_used,8
11745213_a_at,SMARCB1,SMARCB1,single_symbol,4
11745214_a_at,PIK3CA,PIK3CA,single_symbol,2
11745215_a_at,KBTBD4,KBTBD4,single_symbol,3
11745216_s_at,KBTBD4,KBTBD4,single_symbol,3
11745217_a_at,MKL2,MKL2,single_symbol,3
11745218_x_at,TRMU,TRMU,single_symbol,6
11745219_a_at,R3HDM1,R3HDM1,single_symbol,4
11745220_a_at,ARHGAP12,ARHGAP12,single_symbol,2
11745221_a_at,ATP2C1,ATP2C1,single_symbol,6
11745222_s_at,ATP2C1,ATP2C1,single_symbol,6
11745223_a_at,ATP2C1,ATP2C1,single_symbol,6
11745224_a_at,RIF1,RIF1,single_symbol,7
11745225_a_at,HN1L,HN1L,single_symbol,5
11745226_a_at,SEPT4,SEPT4,single_symbol,7
11745227_x_at,SEPT4,SEPT4,single_symbol,7
11745228_s_at,TMEM144,TMEM144,single_symbol,5
11745229_x_at,TRMT2B,TRMT2B,single_symbol,2
11745230_a_at,TCAIM,TCAIM,single_symbol,4
11745231_a_at,TCAIM,TCAIM,single_symbol,4
11745232_s_at,N6AMT1,N6AMT1,single_symbol,2
11745233_a_at,ZNF582,ZNF582,single_symbol,4
11745234_a_at,HACD4,HACD4,single_symbol,3
11745235_at,DPYD,DPYD,single_symbol,4
11745236_a_at,DPYD,DPYD,single_symbol,4
11745237_s_at,B3GNT3,B3GNT3,single_symbol,3
11745238_a_at,TMEM218,TMEM218,single_symbol,2
11745239_a_at,ATP9B,ATP9B,single_symbol,4
11745240_a_at,TIE1,TIE1,single_symbol,7
11745241_a_at,VEZT,VEZT,single_symbol,4
11745242_a_at,TNFRSF21,TNFRSF21,single_symbol,3
11745243_x_at,NBPF11 /// NBPF8,NBPF11,multi_symbol_first_valid_used,2
11745244_x_at,IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31,IGHG1,multi_symbol_first_valid_used,13
11745245_a_at,ITGBL1,ITGBL1,single_symbol,5
11745246_x_at,SEPT7,SEPT7,single_symbol,4
11745247_at,PROB1,PROB1,single_symbol,1
11745248_a_at,ILVBL,ILVBL,single_symbol,2
11745249_x_at,TMEM40,TMEM40,single_symbol,2
11745250_a_at,TMEM40,TMEM40,single_symbol,2
11745251_a_at,CNTNAP2,CNTNAP2,single_symbol,4
11745252_at,LINC00346,LINC00346,single_symbol,1
11745253_a_at,PITRM1,PITRM1,single_symbol,4
11745254_a_at,POLR3C,POLR3C,single_symbol,3
11745255_a_at,FBXO16,FBXO16,single_symbol,3
11745256_s_at,CPEB4,CPEB4,single_symbol,4
11745257_a_at,RBM14,RBM14,single_symbol,4
11745258_s_at,RBM14,RBM14,single_symbol,4
11745259_a_at,C11orf21,C11orf21,single_symbol,3
11745260_x_at,SLC12A2,SLC12A2,single_symbol,3
11745261_s_at,KCTD8,KCTD8,single_symbol,3
11745262_at,IGHV5-78,IGHV5-78,single_symbol,1
11745263_x_at,SNX17,SNX17,single_symbol,7
11745264_a_at,RAD23B,RAD23B,single_symbol,5
11745265_a_at,ZBTB46,ZBTB46,single_symbol,3
11745266_x_at,TAP2,TAP2,single_symbol,4
11745267_s_at,RGAG4,RGAG4,single_symbol,1
11745268_a_at,TNS1,TNS1,single_symbol,6
11745269_s_at,CHD9,CHD9,single_symbol,4
11745270_x_at,RHBDL2,RHBDL2,single_symbol,4
11745271_x_at,OPTN,OPTN,single_symbol,3
11745272_a_at,ATP6V1C1,ATP6V1C1,single_symbol,5
11745273_a_at,ADGRL2,ADGRL2,single_symbol,2
11745274_a_at,PARD3,PARD3,single_symbol,4
11745275_x_at,ITCH,ITCH,single_symbol,4
11745276_a_at,SOAT1,SOAT1,single_symbol,3
11745277_a_at,SSH1,SSH1,single_symbol,5
11745278_a_at,SYNJ1,SYNJ1,single_symbol,4
11745279_a_at,SYNJ1,SYNJ1,single_symbol,4
11745280_x_at,ANKRD19P,ANKRD19P,single_symbol,4
11745281_at,LOC100287896,LOC100287896,single_symbol,1
11745282_a_at,AK9,AK9,single_symbol,4
11745283_a_at,RBFOX2,RBFOX2,single_symbol,9
11745284_x_at,RBFOX2,RBFOX2,single_symbol,9
11745285_x_at,AFF4,AFF4,single_symbol,6
11745286_a_at,EIF4E3,EIF4E3,single_symbol,5
11745287_a_at,SLFN13,SLFN13,single_symbol,3
11745288_a_at,NOX5,NOX5,single_symbol,3
11745289_a_at,LIMA1,LIMA1,single_symbol,3
11745290_a_at,PHTF1,PHTF1,single_symbol,5
11745291_a_at,AFF2,AFF2,single_symbol,3
11745292_a_at,C22orf15,C22orf15,single_symbol,4
11745293_x_at,PTPN23,PTPN23,single_symbol,3
11745294_a_at,OGFOD2,OGFOD2,single_symbol,4
11745295_a_at,ANKRD66,ANKRD66,single_symbol,2
11745296_at,ANKRD66,ANKRD66,single_symbol,2
11745297_x_at,ITGB3BP,ITGB3BP,single_symbol,3
11745298_s_at,ITFG2 /// LOC100507424,ITFG2,multi_symbol_first_valid_used,6
11745299_x_at,GYPB,GYPB,single_symbol,8
11745300_a_at,DNAJC6,DNAJC6,single_symbol,3
11745301_a_at,DNAJC6,DNAJC6,single_symbol,3
11745302_a_at,STARD3,STARD3,single_symbol,5
11745303_at,PFN1P2,PFN1P2,single_symbol,3
11745304_s_at,PFN1P2,PFN1P2,single_symbol,3
11745305_at,BIN3-IT1,BIN3-IT1,single_symbol,1
11745306_a_at,STAM,STAM,single_symbol,2
11745307_a_at,NFKBID,NFKBID,single_symbol,2
11745308_at,EPB41L4A-AS2,EPB41L4A-AS2,single_symbol,1
11745309_a_at,FRMD3,FRMD3,single_symbol,2
11745310_s_at,SLC3A1,SLC3A1,single_symbol,5
11745311_a_at,SH3GLB2,SH3GLB2,single_symbol,6
11745312_x_at,SH3GLB2,SH3GLB2,single_symbol,6
11745313_a_at,SYNRG,SYNRG,single_symbol,5
11745314_a_at,SMG6,SMG6,single_symbol,2
11745315_a_at,CTNNAL1,CTNNAL1,single_symbol,6
11745316_x_at,FAM25A,FAM25A,single_symbol,1
11745317_at,ALDH1A3 /// LOC105369201,ALDH1A3,multi_symbol_first_valid_used,6
11745318_x_at,ALDH1A3,ALDH1A3,single_symbol,6
11745319_s_at,ANKRD36 /// ANKRD36B /// ANKRD36C,ANKRD36,multi_symbol_first_valid_used,10
11745320_x_at,ANKRD36,ANKRD36,single_symbol,10
11745321_a_at,ZFP28,ZFP28,single_symbol,5
11745322_x_at,FDFT1,FDFT1,single_symbol,6
11745323_a_at,GMIP,GMIP,single_symbol,4
11745324_s_at,NELL1,NELL1,single_symbol,4
11745325_a_at,ZNF497,ZNF497,single_symbol,2
11745326_x_at,DUS1L,DUS1L,single_symbol,2
11745327_a_at,ARL13B,ARL13B,single_symbol,3
11745328_a_at,LRPPRC,LRPPRC,single_symbol,4
11745329_a_at,HDAC8,HDAC8,single_symbol,8
11745330_a_at,ATP6V1D,ATP6V1D,single_symbol,3
11745331_s_at,NLGN4X /// NLGN4Y,NLGN4X,multi_symbol_first_valid_used,6
11745332_a_at,KCNT2,KCNT2,single_symbol,3
11745333_a_at,VPS4A,VPS4A,single_symbol,1
11745334_a_at,LATS1,LATS1,single_symbol,3
11745335_a_at,MTMR1,MTMR1,single_symbol,4
11745336_a_at,DMXL1,DMXL1,single_symbol,3
11745337_a_at,DNAJB12,DNAJB12,single_symbol,6
11745338_a_at,RAB3IL1,RAB3IL1,single_symbol,1
11745339_at,PCDHB17P,PCDHB17P,single_symbol,2
11745340_x_at,NUMBL,NUMBL,single_symbol,5
11745341_a_at,NUMBL,NUMBL,single_symbol,5
11745342_at,ACSL4,ACSL4,single_symbol,3
11745343_a_at,FAM53B,FAM53B,single_symbol,2
11745344_a_at,PYCR2,PYCR2,single_symbol,3
11745345_x_at,PYCR2,PYCR2,single_symbol,3
11745346_a_at,TMEM266,TMEM266,single_symbol,3
11745347_a_at,TMEM266,TMEM266,single_symbol,3
11745348_x_at,TMEM266,TMEM266,single_symbol,3
11745349_a_at,PROC,PROC,single_symbol,2
11745350_x_at,FCRLA,FCRLA,single_symbol,4
11745351_a_at,CEP104,CEP104,single_symbol,5
11745352_a_at,KIF19,KIF19,single_symbol,3
11745353_a_at,C2orf54,C2orf54,single_symbol,2
11745354_x_at,SNX17,SNX17,single_symbol,7
11745355_a_at,PHLDB3,PHLDB3,single_symbol,3
11745356_a_at,IKBKB,IKBKB,single_symbol,11
11745357_x_at,AP1S1,AP1S1,single_symbol,2
11745358_a_at,SAMD15,SAMD15,single_symbol,2
11745359_a_at,MLIP,MLIP,single_symbol,3
11745360_a_at,CSAG2 /// CSAG3,CSAG2,multi_symbol_first_valid_used,4
11745361_a_at,CRNDE,CRNDE,single_symbol,1
11745362_x_at,RPS11,RPS11,single_symbol,3
11745363_at,LOC151121,LOC151121,single_symbol,1
11745364_a_at,STAT5A,STAT5A,single_symbol,2
11745365_at,KLHL29,KLHL29,single_symbol,1
11745366_x_at,POMGNT1,POMGNT1,single_symbol,4
11745367_a_at,FANCM,FANCM,single_symbol,3
11745368_a_at,WDR86,WDR86,single_symbol,3
11745369_x_at,ZFYVE27,ZFYVE27,single_symbol,10
11745370_a_at,EBF2,EBF2,single_symbol,3
11745371_a_at,LAMB4,LAMB4,single_symbol,4
11745372_a_at,SYT9,SYT9,single_symbol,3
11745373_a_at,SNX22,SNX22,single_symbol,5
11745374_a_at,PCDH19,PCDH19,single_symbol,2
11745375_x_at,ZNF43,ZNF43,single_symbol,3
11745376_a_at,APOL6,APOL6,single_symbol,5
11745377_x_at,PTRF,PTRF,single_symbol,3
11745378_a_at,ZC3H14,ZC3H14,single_symbol,5
11745379_x_at,ZC3H14,ZC3H14,single_symbol,5
11745380_a_at,SLC25A27,SLC25A27,single_symbol,6
11745381_a_at,COBLL1,COBLL1,single_symbol,3
11745382_x_at,COG7,COG7,single_symbol,1
11745383_a_at,XRCC6BP1,XRCC6BP1,single_symbol,3
11745384_s_at,NDUFB4,NDUFB4,single_symbol,3
11745385_at,RNF170,RNF170,single_symbol,2
11745386_a_at,ZNF638,ZNF638,single_symbol,6
11745387_a_at,KIAA1217,KIAA1217,single_symbol,6
11745388_x_at,MEGF8,MEGF8,single_symbol,2
11745389_x_at,C14orf93,C14orf93,single_symbol,4
11745390_a_at,PC,PC,single_symbol,2
11745391_x_at,MRPL3,MRPL3,single_symbol,2
11745392_a_at,APOC2 /// APOC4-APOC2,APOC2,multi_symbol_first_valid_used,4
11745393_x_at,APOC2,APOC2,single_symbol,4
11745394_x_at,PDZD2,PDZD2,single_symbol,6
11745395_a_at,MYO5B,MYO5B,single_symbol,5
11745396_x_at,MYO5B,MYO5B,single_symbol,5
11745397_a_at,KLHL8,KLHL8,single_symbol,4
11745398_a_at,NF1,NF1,single_symbol,21
11745399_a_at,HPSE2,HPSE2,single_symbol,1
11745400_a_at,ARSE,ARSE,single_symbol,4
11745401_x_at,ARSE,ARSE,single_symbol,4
11745402_a_at,CYP2U1,CYP2U1,single_symbol,6
11745403_a_at,ZNF683,ZNF683,single_symbol,1
11745404_a_at,ADAMTSL5,ADAMTSL5,single_symbol,3
11745405_x_at,ADAMTSL5,ADAMTSL5,single_symbol,3
11745406_a_at,MICALL2,MICALL2,single_symbol,3
11745407_s_at,LOC441239,LOC441239,single_symbol,1
11745408_a_at,TMEM161B,TMEM161B,single_symbol,11
11745409_a_at,LARP1B,LARP1B,single_symbol,6
11745410_a_at,SLC36A1,SLC36A1,single_symbol,6
11745411_a_at,TMX3,TMX3,single_symbol,7
11745412_s_at,LOC441178,LOC441178,single_symbol,1
11745413_a_at,ICA1L,ICA1L,single_symbol,4
11745414_a_at,SCD5,SCD5,single_symbol,5
11745415_a_at,DIAPH1,DIAPH1,single_symbol,8
11745416_x_at,DIAPH1,DIAPH1,single_symbol,8
11745417_a_at,NOTCH2,NOTCH2,single_symbol,5
11745418_a_at,COG3,COG3,single_symbol,4
11745419_a_at,TTBK2,TTBK2,single_symbol,3
11745420_a_at,C3orf35,C3orf35,single_symbol,3
11745421_a_at,BID,BID,single_symbol,4
11745422_a_at,FCRL5,FCRL5,single_symbol,9
11745423_x_at,PRKAR1B,PRKAR1B,single_symbol,4
11745424_a_at,SMC2,SMC2,single_symbol,7
