repeat,outer_fold,model,gene,selected_probe,n_candidate_probes,training_mean_expression,tie_count,selection_rule
3,0,candidate,MTCH2,11721075_a_at,2,6.90463290625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,MTFR1,11725658_a_at,5,5.7001135625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,MTFR1L,11735789_a_at,8,7.0114048125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,MTOR,11716134_a_at,3,6.40053096875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,NBR1,11738519_x_at,6,7.74856690625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,NFKB1,11717542_a_at,1,8.78822746875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,OPA1,11740746_s_at,5,6.2921622812499995,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,OPTN,11745271_x_at,3,8.821901,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,PHB2,11715383_a_at,3,8.69638325,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,PINK1,11726996_at,2,8.961896249999999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,PLD6,11725448_at,2,4.8067960625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,PMAIP1,11724509_a_at,2,6.53912446875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,RELA,11745440_s_at,3,7.86198884375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,RHEB,11716260_s_at,4,8.34378609375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,RPS6KB1,11750648_x_at,7,6.67967975,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,RPTOR,11722498_s_at,6,4.88842278125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,SQSTM1,11756761_x_at,5,9.120379,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,TAX1BP1,11752195_s_at,5,9.42291328125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,TBK1,11717931_at,2,7.6858628125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,TEAD1,11752086_a_at,3,5.393092781249999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,TEAD4,11733699_a_at,1,4.86017284375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,TMEM173,11727044_a_at,1,6.9285715625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,TNF,11721577_at,1,6.496875875000001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,TSC1,11718820_at,4,7.1891687187499995,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,TSC2,11756886_a_at,2,6.07298896875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,ULK1,11744271_a_at,1,6.4350430625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,VCP,11745875_x_at,4,8.16808853125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,VDAC1,11715655_s_at,1,7.5643368749999995,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,VDAC2,11748509_s_at,2,9.414497125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,VDAC3,11754510_s_at,3,9.27763228125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,WWTR1,11755099_a_at,3,6.73363734375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,candidate,YAP1,11717924_a_at,8,4.560134999999999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,ma,BID,11732218_x_at,4,8.201360843749999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,ma,FTH1,11757633_x_at,2,12.24441375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,ma,LACTB,11721387_at,2,7.486973062500001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,0,ma,PDK3,11730952_a_at,1,5.76713859375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,AKT1,11716087_s_at,3,7.31118275,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,AMBRA1,11741563_a_at,3,6.43611515625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,ATG5,11718147_a_at,3,6.3367859375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,ATG7,11750782_a_at,3,5.7723320625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,BAK1,11748849_a_at,5,7.114758,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,BAX,11742537_a_at,2,6.27446909375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,BBC3,11727707_a_at,2,8.328972562500002,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,BCL2,11721376_at,6,7.3366775625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,BCL2L1,11739958_x_at,3,9.668506562500001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,BCL2L13,11747880_a_at,7,7.56125925,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,BID,11732218_x_at,4,8.259224,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,BNIP3,11743084_s_at,2,5.5250279375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,BNIP3L,11746802_x_at,6,11.091855031249999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,CALCOCO2,11744395_s_at,5,8.54686021875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,CCL5,11753810_a_at,3,10.81856,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,CHUK,11754797_a_at,1,6.5867313437499995,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,CXCL10,11720298_at,1,4.7934248437499996,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,DNM1,11761584_x_at,3,5.27270996875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,DNM1L,11742435_a_at,4,7.40300828125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,DNM2,11735759_a_at,3,9.306293125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,EIF4EBP1,11718284_x_at,3,7.24948203125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,FIS1,11723286_a_at,1,8.259161124999999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,FKBP8,11743133_a_at,3,7.292269875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,FUNDC1,11731671_at,1,6.0646740625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,GABARAP,11715479_a_at,4,11.52872625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,GABARAPL2,11728662_s_at,4,10.134962,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,GDAP1,11739561_at,4,4.182116593750001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,GIGYF1,11720122_at,5,8.002056281249999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,GIGYF2,11739463_a_at,7,6.02353909375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,HIF1A,11718757_s_at,8,9.109982406250001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,IKBKB,11730928_a_at,11,7.978602125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,IL6,11760425_a_at,2,4.47196384375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,INF2,11736439_a_at,5,6.132080687499999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,IRF3,11745499_x_at,6,6.41565084375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,IRF7,11718916_a_at,1,8.583211062499998,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,LATS1,11745334_a_at,3,2.99211959375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,LATS2,11755581_a_at,3,6.832418562499999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,MAP1LC3B,11738984_x_at,4,9.550168687500001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,MCL1,11715483_s_at,6,11.94478478125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,MFF,11745184_a_at,5,7.69821278125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,MFN1,11731456_at,3,6.6500706875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,MFN2,11741010_a_at,3,8.503421374999999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,MIEF1,11757944_s_at,3,6.29580246875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,MIEF2,11735347_a_at,1,4.3655349999999995,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,MST1,11721819_x_at,2,5.183656375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,MTCH2,11721075_a_at,2,6.9068115,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,MTFR1,11725658_a_at,5,5.64951140625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,MTFR1L,11735789_a_at,8,7.023302187500001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,MTOR,11716134_a_at,3,6.3927765,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,NBR1,11738519_x_at,6,7.74275503125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,NFKB1,11717542_a_at,1,8.80578525,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,OPA1,11740746_s_at,5,6.22976384375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,OPTN,11745271_x_at,3,8.83228396875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,PHB2,11715383_a_at,3,8.684083875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,PINK1,11726996_at,2,8.99804140625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,PLD6,11725448_at,2,4.77183815625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,PMAIP1,11724509_a_at,2,6.5123873437499995,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,RELA,11745440_s_at,3,7.9106510624999995,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,RHEB,11716260_s_at,4,8.32762340625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,RPS6KB1,11750648_x_at,7,6.665584093750001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,RPTOR,11722498_s_at,6,4.8354491875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,SQSTM1,11756761_x_at,5,9.12467571875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,TAX1BP1,11752195_s_at,5,9.41445034375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,TBK1,11717931_at,2,7.675302625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,TEAD1,11752086_a_at,3,5.424279406249999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,TEAD4,11733699_a_at,1,4.852143375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,TMEM173,11727044_a_at,1,6.9279357812499995,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,TNF,11721577_at,1,6.5104915625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,TSC1,11718820_at,4,7.232638968749999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,TSC2,11756886_a_at,2,6.1155548125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,ULK1,11744271_a_at,1,6.4751304375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,VCP,11745875_x_at,4,8.19493603125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,VDAC1,11715655_s_at,1,7.5552248437500005,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,VDAC2,11748509_s_at,2,9.413564749999999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,VDAC3,11754510_s_at,3,9.27545828125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,WWTR1,11755099_a_at,3,6.7587139999999994,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,candidate,YAP1,11717924_a_at,8,4.5873186875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,ma,BID,11732218_x_at,4,8.259224,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,ma,FTH1,11757633_x_at,2,12.262808750000001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,ma,LACTB,11721387_at,2,7.5031160625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,1,ma,PDK3,11730952_a_at,1,5.8459069687500005,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,AKT1,11716087_s_at,3,7.27649665625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,AMBRA1,11741563_a_at,3,6.3889340937500005,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,ATG5,11718147_a_at,3,6.37618625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,ATG7,11750782_a_at,3,5.820750375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,BAK1,11748849_a_at,5,7.18051496875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,BAX,11742537_a_at,2,6.36421290625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,BBC3,11727707_a_at,2,8.310813312500002,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,BCL2,11721376_at,6,7.372029156250001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,BCL2L1,11739958_x_at,3,9.62164959375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,BCL2L13,11747880_a_at,7,7.577908031250001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,BID,11732218_x_at,4,8.30243253125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,BNIP3,11743084_s_at,2,5.5415269375000005,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,BNIP3L,11746802_x_at,6,11.082328125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,CALCOCO2,11744395_s_at,5,8.57689009375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,CCL5,11753810_a_at,3,10.801312375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,CHUK,11754797_a_at,1,6.66931753125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,CXCL10,11720298_at,1,4.9734940625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,DNM1,11761584_x_at,3,5.29483759375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,2,candidate,DNM1L,11742435_a_at,4,7.37398428125,1,highest outer-training mean; exact ties by lexicographic probe ID
