"profile","donor","Gene","common_rank_original","rank_percentile_original","p_value_original","common_adjusted_p_value_original","common_rank_mt_excluded","rank_percentile_mt_excluded","p_value_mt_excluded","common_adjusted_p_value_mt_excluded","rank_percentile_shift"
"manuscript","hoa2","MCL1",14,0.0443686006825939,0.677585359940396,0.999999999996351,22,0.0716723549488055,0.673643072591028,0.999999999970122,0.0273037542662116
"manuscript","hoa2","MEOX2",270,0.918088737201365,0.999718572627477,0.999999999996351,248,0.843003412969283,0.999928894221108,0.999999999970122,-0.0750853242320819
"manuscript","hoa2","MET",247,0.839590443686007,0.999174816160501,0.999999999996351,182,0.617747440273038,0.997665460274191,0.999999999970122,-0.221843003412969
"manuscript","hoa2","MFF",281,0.955631399317406,0.999932714687573,0.999999999996351,217,0.737201365187713,0.999857245552629,0.999999999970122,-0.218430034129693
"manuscript","hoa2","MFN1",121,0.409556313993174,0.982099936637487,0.999999999996351,268,0.911262798634812,0.999961840275142,0.999999999970122,0.501706484641638
"manuscript","hoa2","MFN2",261,0.887372013651877,0.999508510645949,0.999999999996351,270,0.918088737201365,0.999963498817802,0.999999999970122,0.0307167235494881
"manuscript","hoa2","MGP",94,0.31740614334471,0.973142619765049,0.999999999996351,114,0.385665529010239,0.967897478272224,0.999999999970122,0.068259385665529
"manuscript","hoa2","MIGA1",252,0.856655290102389,0.99932537302791,0.999999999996351,228,0.774744027303754,0.999889578990427,0.999999999970122,-0.0819112627986348
"manuscript","hoa2","MIR222HG",10,0.0307167235494881,0.66473815442703,0.999999999996351,35,0.116040955631399,0.757234563439177,0.999999999970122,0.0853242320819113
"manuscript","hoa2","MIR22HG",89,0.300341296928328,0.970836205799754,0.999999999996351,108,0.36518771331058,0.961034975829562,0.999999999970122,0.0648464163822525
"manuscript","hoa2","MMP2",79,0.266211604095563,0.964899268382077,0.999999999996351,80,0.26962457337884,0.918252543666918,0.999999999970122,0.00341296928327645
"manuscript","hoa2","MSX1",69,0.232081911262799,0.953083270438305,0.999999999996351,142,0.48122866894198,0.98747693234926,0.999999999970122,0.249146757679181
"manuscript","hoa2","MT1E",152,0.515358361774744,0.990075190015833,0.999999999996351,288,0.979522184300341,0.9999900379227,0.999999999970122,0.464163822525597
"manuscript","hoa2","MT1X",104,0.351535836177474,0.976323256645161,0.999999999996351,178,0.604095563139932,0.997344020480788,0.999999999970122,0.252559726962457
"manuscript","hoa2","MT2A",47,0.156996587030717,0.904123691778485,0.999999999996351,33,0.109215017064846,0.722683143593186,0.999999999970122,-0.0477815699658703
"manuscript","hoa2","MTCH2",41,0.136518771331058,0.890863508076944,0.999999999996351,230,0.781569965870307,0.999892078799166,0.999999999970122,0.645051194539249
"manuscript","hoa2","MTFR1L",234,0.795221843003413,0.998450421340135,0.999999999996351,259,0.880546075085324,0.999953604782955,0.999999999970122,0.0853242320819113
"manuscript","hoa2","MTOR",157,0.532423208191126,0.990642571245056,0.999999999996351,163,0.552901023890785,0.994764680372687,0.999999999970122,0.0204778156996587
"manuscript","hoa2","MX1",190,0.645051194539249,0.995157376168667,0.999999999996351,256,0.870307167235495,0.999948630152211,0.999999999970122,0.225255972696246
"manuscript","hoa2","NBR1",134,0.453924914675768,0.986679951707675,0.999999999996351,85,0.286689419795222,0.93808058394579,0.999999999970122,-0.167235494880546
"manuscript","hoa2","NDUFA1",73,0.245733788395904,0.96079638153548,0.999999999996351,185,0.627986348122867,0.998534934843281,0.999999999970122,0.382252559726962
"manuscript","hoa2","NDUFB8",255,0.866894197952218,0.999391464895075,0.999999999996351,98,0.331058020477816,0.954376877150865,0.999999999970122,-0.535836177474403
"manuscript","hoa2","NDUFS1",251,0.853242320819113,0.999308877311707,0.999999999996351,227,0.771331058020478,0.999876823285291,0.999999999970122,-0.0819112627986348
"manuscript","hoa2","NFE2L2",96,0.324232081911263,0.974007586679073,0.999999999996351,176,0.597269624573379,0.996878827347415,0.999999999970122,0.273037542662116
"manuscript","hoa2","NFKB1",93,0.313993174061433,0.972612359683548,0.999999999996351,273,0.928327645051195,0.999970401937501,0.999999999970122,0.614334470989761
"manuscript","hoa2","NFKBIA",4,0.0102389078498294,0.432600373046186,0.999999999996351,4,0.0102389078498294,0.0941043549310972,0.999999999970122,0
"manuscript","hoa2","NIBAN1",153,0.51877133105802,0.990076143819843,0.999999999996351,204,0.692832764505119,0.999769912110638,0.999999999970122,0.174061433447099
"manuscript","hoa2","NR4A1",13,0.0409556313993174,0.675685487184511,0.999999999996351,32,0.10580204778157,0.714337804416696,0.999999999970122,0.0648464163822526
"manuscript","hoa2","NR4A2",19,0.0614334470989761,0.761262620466661,0.999999999996351,14,0.0443686006825939,0.504584128673131,0.999999999970122,-0.0170648464163822
"manuscript","hoa2","NSUN6",11,0.0341296928327645,0.665006821948534,0.999999999996351,43,0.143344709897611,0.813253203225124,0.999999999970122,0.109215017064846
"manuscript","hoa2","OPA1",253,0.860068259385666,0.999327923376334,0.999999999996351,241,0.819112627986348,0.999909777245923,0.999999999970122,-0.0409556313993175
"manuscript","hoa2","OPTN",288,0.979522184300341,0.999989013608242,0.999999999996351,226,0.767918088737201,0.999875924861727,0.999999999970122,-0.21160409556314
"manuscript","hoa2","PARL",239,0.812286689419795,0.998820237274577,0.999999999996351,206,0.699658703071672,0.999779488644848,0.999999999970122,-0.112627986348123
"manuscript","hoa2","PDGFB",203,0.689419795221843,0.996380374683401,0.999999999996351,51,0.170648464163823,0.834554593230427,0.999999999970122,-0.518771331058021
"manuscript","hoa2","PECAM1",32,0.10580204778157,0.846349943791768,0.999999999996351,15,0.0477815699658703,0.512640297982047,0.999999999970122,-0.0580204778156997
"manuscript","hoa2","PGF",172,0.583617747440273,0.992893396680181,0.999999999996351,155,0.525597269624573,0.992806741268645,0.999999999970122,-0.0580204778156996
"manuscript","hoa2","PHB2",139,0.47098976109215,0.987910827929326,0.999999999996351,194,0.658703071672355,0.999401633203015,0.999999999970122,0.187713310580205
"manuscript","hoa2","PHLDA1",110,0.372013651877133,0.979254121815216,0.999999999996351,172,0.583617747440273,0.996157691288692,0.999999999970122,0.21160409556314
"manuscript","hoa2","PIK3R3",191,0.648464163822526,0.995248289099156,0.999999999996351,91,0.307167235494881,0.949158077579469,0.999999999970122,-0.341296928327645
"manuscript","hoa2","PIM1",118,0.399317406143345,0.981977343762151,0.999999999996351,147,0.498293515358362,0.988418896819952,0.999999999970122,0.098976109215017
"manuscript","hoa2","PINK1",264,0.897610921501707,0.999576335985215,0.999999999996351,118,0.399317406143345,0.972639886753003,0.999999999970122,-0.498293515358362
"manuscript","hoa2","PLAC9",149,0.505119453924915,0.989683749594565,0.999999999996351,263,0.89419795221843,0.999958031897345,0.999999999970122,0.389078498293515
"manuscript","hoa2","PLAUR",143,0.484641638225256,0.988858911057432,0.999999999996351,215,0.73037542662116,0.999848475458653,0.999999999970122,0.245733788395904
"manuscript","hoa2","PLEKHG2",171,0.580204778156997,0.992458489359821,0.999999999996351,159,0.539249146757679,0.993533452717572,0.999999999970122,-0.0409556313993173
"manuscript","hoa2","PMAIP1",87,0.293515358361775,0.970101172678968,0.999999999996351,284,0.965870307167236,0.999984760411364,0.999999999970122,0.672354948805461
"manuscript","hoa2","PMPCA",273,0.928327645051195,0.999773111661955,0.999999999996351,128,0.433447098976109,0.978696207928013,0.999999999970122,-0.494880546075085
"manuscript","hoa2","PMPCB",205,0.696245733788396,0.996460181985429,0.999999999996351,129,0.436860068259386,0.980082387911165,0.999999999970122,-0.25938566552901
"manuscript","hoa2","PPP1R14A",189,0.641638225255973,0.99514642102032,0.999999999996351,58,0.194539249146758,0.858394616766684,0.999999999970122,-0.447098976109215
"manuscript","hoa2","PRDX1",214,0.726962457337884,0.996946634035416,0.999999999996351,12,0.037542662116041,0.459728707069746,0.999999999970122,-0.689419795221843
"manuscript","hoa2","PRDX2",119,0.402730375426621,0.981988392936813,0.999999999996351,55,0.184300341296928,0.849984443365346,0.999999999970122,-0.218430034129693
"manuscript","hoa2","PRDX3",246,0.83617747440273,0.99907864782522,0.999999999996351,218,0.74061433447099,0.999857981708701,0.999999999970122,-0.0955631399317406
"manuscript","hoa2","PRDX5",53,0.177474402730375,0.913423626363277,0.999999999996351,9,0.0273037542662116,0.355516190497507,0.999999999970122,-0.150170648464164
"manuscript","hoa2","PRKX",137,0.464163822525597,0.987625923640197,0.999999999996351,162,0.549488054607508,0.99433814738753,0.999999999970122,0.0853242320819112
"manuscript","hoa2","RASGEF1B",278,0.945392491467577,0.999860203379176,0.999999999996351,209,0.709897610921502,0.99981749336525,0.999999999970122,-0.235494880546075
"manuscript","hoa2","RCAN1",142,0.48122866894198,0.988713287376212,0.999999999996351,222,0.754266211604096,0.999861330456284,0.999999999970122,0.273037542662116
"manuscript","hoa2","RELA",141,0.477815699658703,0.98871121728965,0.999999999996351,235,0.798634812286689,0.999904159875914,0.999999999970122,0.320819112627986
"manuscript","hoa2","RGS16",39,0.129692832764505,0.876834332004641,0.999999999996351,77,0.25938566552901,0.909142690212033,0.999999999970122,0.129692832764505
"manuscript","hoa2","RGS2",284,0.965870307167236,0.999977965490223,0.999999999996351,262,0.890784982935154,0.999955995344034,0.999999999970122,-0.0750853242320819
"manuscript","hoa2","RHEB",120,0.406143344709898,0.982080431180574,0.999999999996351,216,0.733788395904437,0.999850091652815,0.999999999970122,0.327645051194539
"manuscript","hoa2","RND1",60,0.201365187713311,0.93174379881996,0.999999999996351,100,0.337883959044369,0.955680485915176,0.999999999970122,0.136518771331058
"manuscript","hoa2","RND3",290,0.986348122866894,0.999999944316106,0.999999999996351,285,0.969283276450512,0.999985287620755,0.999999999970122,-0.0170648464163823
"manuscript","hoa2","RNPC3",177,0.600682593856655,0.9931604173719,0.999999999996351,267,0.907849829351536,0.999960899977907,0.999999999970122,0.30716723549488
"manuscript","hoa2","RPL32P3",49,0.16382252559727,0.908353355021826,0.999999999996351,138,0.467576791808874,0.986507923903383,0.999999999970122,0.303754266211604
"manuscript","hoa2","RPS6KA5",258,0.877133105802048,0.999459255268501,0.999999999996351,246,0.83617747440273,0.999919117082594,0.999999999970122,-0.0409556313993173
"manuscript","hoa2","RPS6KB1",240,0.815699658703072,0.99884269276736,0.999999999996351,265,0.901023890784983,0.999959882748371,0.999999999970122,0.0853242320819112
"manuscript","hoa2","RRN3P1",66,0.221843003412969,0.944448144529662,0.999999999996351,105,0.354948805460751,0.958383274792887,0.999999999970122,0.133105802047782
"manuscript","hoa2","SELE",6,0.0170648464163823,0.600817960715528,0.999999999996351,16,0.0511945392491468,0.53488815367859,0.999999999970122,0.0341296928327645
"manuscript","hoa2","SEMA3A",113,0.382252559726962,0.980229984882926,0.999999999996351,121,0.409556313993174,0.975582773419488,0.999999999970122,0.0273037542662116
"manuscript","hoa2","SEMA3G",101,0.341296928327645,0.975535196316895,0.999999999996351,36,0.119453924914676,0.759279137506095,0.999999999970122,-0.221843003412969
"manuscript","hoa2","SEMA4A",21,0.068259385665529,0.793989266351243,0.999999999996351,52,0.174061433447099,0.838148189168202,0.999999999970122,0.10580204778157
"manuscript","hoa2","SERPINE1",37,0.122866894197952,0.870628727874287,0.999999999996351,125,0.42320819112628,0.976172653657811,0.999999999970122,0.300341296928328
"manuscript","hoa2","SIPA1L2",194,0.658703071672355,0.995714839715689,0.999999999996351,74,0.249146757679181,0.901135647650364,0.999999999970122,-0.409556313993174
"manuscript","hoa2","SLC25A44",20,0.0648464163822526,0.78124694120034,0.999999999996351,47,0.156996587030717,0.819499043752091,0.999999999970122,0.0921501706484642
"manuscript","hoa2","SLC26A2",241,0.819112627986348,0.998849194695512,0.999999999996351,144,0.488054607508532,0.987651566446827,0.999999999970122,-0.331058020477816
"manuscript","hoa2","SLC4A7",245,0.832764505119454,0.99906270368865,0.999999999996351,277,0.9419795221843,0.999978243064932,0.999999999970122,0.109215017064846
"manuscript","hoa2","SLC5A3",230,0.781569965870307,0.998122945891586,0.999999999996351,289,0.982935153583618,0.999990784586608,0.999999999970122,0.201365187713311
"manuscript","hoa2","SLC6A6",204,0.692832764505119,0.996394610643268,0.999999999996351,44,0.146757679180887,0.817011037844702,0.999999999970122,-0.546075085324232
"manuscript","hoa2","SNORD3A",175,0.593856655290102,0.993015254703607,0.999999999996351,141,0.477815699658703,0.987174499237094,0.999999999970122,-0.116040955631399
"manuscript","hoa2","SOD1",215,0.73037542662116,0.996955749745169,0.999999999996351,187,0.63481228668942,0.998921642338082,0.999999999970122,-0.0955631399317406
"manuscript","hoa2","SOD2",27,0.0887372013651877,0.816173100630084,0.999999999996351,137,0.464163822525597,0.985546570264893,0.999999999970122,0.37542662116041
"manuscript","hoa2","SOX13",130,0.440273037542662,0.986061639037176,0.999999999996351,99,0.334470989761092,0.954915577980848,0.999999999970122,-0.10580204778157
"manuscript","hoa2","SOX17",95,0.320819112627986,0.973565329180114,0.999999999996351,106,0.358361774744027,0.959025104875289,0.999999999970122,0.037542662116041
"manuscript","hoa2","SRGN",88,0.296928327645051,0.970236875711478,0.999999999996351,50,0.167235494880546,0.834542913540686,0.999999999970122,-0.129692832764505
"manuscript","hoa2","SYBU",265,0.901023890784983,0.999672807342506,0.999999999996351,275,0.935153583617747,0.999974502855098,0.999999999970122,0.0341296928327646
"manuscript","hoa2","SYNJ2",140,0.474402730375427,0.988231832181975,0.999999999996351,148,0.501706484641638,0.988909621859801,0.999999999970122,0.0273037542662116
"manuscript","hoa2","SYT11",199,0.675767918088737,0.996087031324332,0.999999999996351,97,0.327645051194539,0.952651906283109,0.999999999970122,-0.348122866894198
"manuscript","hoa2","TAGLN",235,0.798634812286689,0.998473674254729,0.999999999996351,203,0.689419795221843,0.999728389233926,0.999999999970122,-0.109215017064846
"manuscript","hoa2","TAX1BP1",243,0.825938566552901,0.99892843658391,0.999999999996351,252,0.856655290102389,0.999936262984408,0.999999999970122,0.0307167235494881
"manuscript","hoa2","TBK1",179,0.607508532423208,0.993281383075119,0.999999999996351,290,0.986348122866894,0.999991510478507,0.999999999970122,0.378839590443686
"manuscript","hoa2","TCF15",221,0.750853242320819,0.99755008354004,0.999999999996351,134,0.453924914675768,0.984157283422532,0.999999999970122,-0.296928327645051
"manuscript","hoa2","TEAD1",158,0.535836177474403,0.990695691268876,0.999999999996351,136,0.460750853242321,0.985046475811186,0.999999999970122,-0.0750853242320819
"manuscript","hoa2","TEAD4",232,0.78839590443686,0.998240374310921,0.999999999996351,242,0.822525597269625,0.999910741855942,0.999999999970122,0.0341296928327646
"manuscript","hoa2","TEK",218,0.74061433447099,0.997157949235992,0.999999999996351,13,0.0409556313993174,0.488007380814486,0.999999999970122,-0.699658703071672
"manuscript","hoa2","TFAM",148,0.501706484641638,0.989632709303522,0.999999999996351,201,0.68259385665529,0.999710314686484,0.999999999970122,0.180887372013652
"manuscript","hoa2","THBS1",236,0.802047781569966,0.99853666977151,0.999999999996351,283,0.962457337883959,0.999983310085477,0.999999999970122,0.160409556313993
"manuscript","hoa2","THY1",182,0.617747440273038,0.99354893869979,0.999999999996351,253,0.860068259385666,0.999937702115385,0.999999999970122,0.242320819112628
"manuscript","hoa2","TIMP4",176,0.597269624573379,0.993036709134918,0.999999999996351,244,0.829351535836177,0.999918387771024,0.999999999970122,0.232081911262799
"manuscript","hoa2","TIPARP",31,0.102389078498294,0.838120894912733,0.999999999996351,66,0.221843003412969,0.875839099653915,0.999999999970122,0.119453924914676
"manuscript","hoa2","TLCD2",287,0.976109215017065,0.999988862419716,0.999999999996351,122,0.41296928327645,0.975724970268023,0.999999999970122,-0.563139931740614
"manuscript","hoa2","TM6SF1",161,0.546075085324232,0.990833348633459,0.999999999996351,103,0.348122866894198,0.9571378621354,0.999999999970122,-0.197952218430034
"manuscript","hoa2","TMEM161B-AS1",63,0.21160409556314,0.942863249432209,0.999999999996351,42,0.139931740614334,0.811880032890752,0.999999999970122,-0.0716723549488055
"manuscript","hoa2","TMEM173",244,0.829351535836177,0.999012705032442,0.999999999996351,181,0.614334470989761,0.997644861076969,0.999999999970122,-0.215017064846416
"manuscript","hoa2","TNFAIP3",34,0.112627986348123,0.862306246133662,0.999999999996351,18,0.0580204778156997,0.572320140528033,0.999999999970122,-0.0546075085324232
"manuscript","hoa2","TNFRSF4",195,0.662116040955631,0.99579356718006,0.999999999996351,166,0.563139931740614,0.995096640404438,0.999999999970122,-0.098976109215017
"manuscript","hoa2","TRAP1",146,0.494880546075085,0.989204210841854,0.999999999996351,177,0.600682593856655,0.997049196062316,0.999999999970122,0.10580204778157
"manuscript","hoa2","TRDMT1",65,0.218430034129693,0.94412568123268,0.999999999996351,102,0.344709897610922,0.956907727278037,0.999999999970122,0.126279863481229
"manuscript","hoa2","TSC1",274,0.931740614334471,0.999775807744929,0.999999999996351,171,0.580204778156997,0.995940648423852,0.999999999970122,-0.351535836177474
"manuscript","hoa2","TSC2",211,0.716723549488055,0.996928044084154,0.999999999996351,180,0.610921501706485,0.997543296301321,0.999999999970122,-0.10580204778157
"manuscript","hoa2","TSPAN13",105,0.354948805460751,0.976399534856083,0.999999999996351,40,0.133105802047782,0.795086977113668,0.999999999970122,-0.221843003412969
"manuscript","hoa2","TTC21B",166,0.563139931740614,0.991900286666442,0.999999999996351,67,0.225255972696246,0.878965707115367,0.999999999970122,-0.337883959044369
"manuscript","hoa2","TXN2",135,0.457337883959044,0.986966784789502,0.999999999996351,224,0.761092150170648,0.999866513424974,0.999999999970122,0.303754266211604
"manuscript","hoa2","ULK1",192,0.651877133105802,0.995346997785065,0.999999999996351,225,0.764505119453925,0.999874133562446,0.999999999970122,0.112627986348123
"manuscript","hoa2","UQCRB",45,0.150170648464164,0.900969171298932,0.999999999996351,31,0.102389078498294,0.710563786603217,0.999999999970122,-0.0477815699658703
"manuscript","hoa2","UQCRC1",184,0.62457337883959,0.993909526918968,0.999999999996351,199,0.675767918088737,0.999691295869859,0.999999999970122,0.0511945392491467
